source,source_id,number_raw,category_raw,name_raw,address_raw,phone_raw,detail_url,map_action_raw,page,row_index,source_url,http_method,collected_at
wonju_health_medical_institution,13194171,1056,의료기기판매업소,천궁의료기 건강센터,"강원특별자치도 원주시 남원로 647, 5층 (명륜동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194171&sc1=10&si1=27&cpn=106&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 남원로 647, 5층 (명륜동)','천궁의료기 건강센터');",106,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=106,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194172,1057,의료기기판매업소,GS25원주원동점,강원특별자치도 원주시 남산로 15(명륜동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194172&sc1=10&si1=27&cpn=106&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 남산로 15(명륜동)','GS25원주원동점');",106,7,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=106,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194173,1058,의료기기판매업소,씨유남원주ic점,"강원특별자치도 원주시 송삼길 216-2, 1층 (무실동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194173&sc1=10&si1=27&cpn=106&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 송삼길 216-2, 1층 (무실동)','씨유남원주ic점');",106,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=106,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194174,1059,의료기기판매업소,재우스토리,"강원특별자치도 원주시 갈촌길 126, 2층 (관설동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194174&sc1=10&si1=27&cpn=106&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 갈촌길 126, 2층 (관설동)','재우스토리');",106,9,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=106,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194175,1060,의료기기판매업소,Gs25관설제일점,"강원특별자치도 원주시 라옹정길 59, 1층 (관설동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194175&sc1=10&si1=27&cpn=106&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 라옹정길 59, 1층 (관설동)','Gs25관설제일점');",106,10,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=106,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194176,1061,의료기기판매업소,지에스25 원주우미점,"강원특별자치도 원주시 무실로 455, 상가동 101호 (무실동, 무실우미린)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194176&sc1=10&si1=27&cpn=107&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 무실로 455, 상가동 101호 (무실동, 무실우미린)','지에스25 원주우미점');",107,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=107,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194177,1062,의료기기판매업소,지에스25 휴먼시아,"강원특별자치도 원주시 무실로 300, 상가동 102호 (무실동, 원주무실8단지엘에이치아파트)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194177&sc1=10&si1=27&cpn=107&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 무실로 300, 상가동 102호 (무실동, 원주무실8단지엘에이치아파트)','지에스25 휴먼시아');",107,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=107,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194178,1063,의료기기판매업소,세븐일레븐 원주상록프라자점,"강원특별자치도 원주시 현충로 234-13, 상록2차프라자아파트 106,107,108호 (태장동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194178&sc1=10&si1=27&cpn=107&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 현충로 234-13, 상록2차프라자아파트 106,107,108호 (태장동)','세븐일레븐 원주상록프라자점');",107,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=107,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194179,1064,의료기기판매업소,더블유티메소드 원주점,"강원특별자치도 원주시 능라동길 51, 시네시티타워 208호 (무실동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194179&sc1=10&si1=27&cpn=107&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 능라동길 51, 시네시티타워 208호 (무실동)','더블유티메소드 원주점');",107,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=107,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194180,1065,의료기기판매업소,세븐일레븐 원주동신점,"강원특별자치도 원주시 행구로 104, 동신아파트 상가 1층 101, 104호 (봉산동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194180&sc1=10&si1=27&cpn=107&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 행구로 104, 동신아파트 상가 1층 101, 104호 (봉산동)','세븐일레븐 원주동신점');",107,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=107,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194181,1066,의료기기판매업소,이마트24 원주퍼스티지점,"강원특별자치도 원주시 상지대길 9, 114,115호 (우산동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194181&sc1=10&si1=27&cpn=107&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 상지대길 9, 114,115호 (우산동)','이마트24 원주퍼스티지점');",107,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=107,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194182,1067,의료기기판매업소,브레싱스 주식회사,"강원특별자치도 원주시 지정면 기업도시로 200, 의료기기종합지원센터 815호",02-6085-1105,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194182&sc1=10&si1=27&cpn=107&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 지정면 기업도시로 200, 의료기기종합지원센터 815호','브레싱스 주식회사');",107,7,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=107,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194183,1068,의료기기판매업소,지에스25 원주운동장점,"강원특별자치도 원주시 남원로 562, 1층 (개운동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194183&sc1=10&si1=27&cpn=107&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 남원로 562, 1층 (개운동)','지에스25 원주운동장점');",107,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=107,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194184,1069,의료기기판매업소,세븐일레븐 원주연대정문점,강원특별자치도 원주시 흥업면 북원로 1412-5,,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194184&sc1=10&si1=27&cpn=107&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 흥업면 북원로 1412-5','세븐일레븐 원주연대정문점');",107,9,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=107,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194185,1070,의료기기판매업소,지에스25원주무실으뜸점,"강원특별자치도 원주시 시청로 96, 영신프라자 103호 (무실동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194185&sc1=10&si1=27&cpn=107&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 시청로 96, 영신프라자 103호 (무실동)','지에스25원주무실으뜸점');",107,10,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=107,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194186,1071,의료기기판매업소,씨유원주개운서초점,강원특별자치도 원주시 치악로 1732-49(개운동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194186&sc1=10&si1=27&cpn=108&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 치악로 1732-49(개운동)','씨유원주개운서초점');",108,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=108,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194187,1072,의료기기판매업소,주식회사 플러스팜,"강원특별자치도 원주시 흥업면 남원로 52-5, 4층 401호",033-901-7988,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194187&sc1=10&si1=27&cpn=108&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 흥업면 남원로 52-5, 4층 401호','주식회사 플러스팜');",108,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=108,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194188,1073,의료기기판매업소,지에스25 단구공원점,강원특별자치도 원주시 치악로1524번길 6(단구동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194188&sc1=10&si1=27&cpn=108&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 치악로1524번길 6(단구동)','지에스25 단구공원점');",108,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=108,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194189,1074,의료기기판매업소,코리아세븐원주영진점,"강원특별자치도 원주시 원일로 163, 1층 (학성동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194189&sc1=10&si1=27&cpn=108&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 원일로 163, 1층 (학성동)','코리아세븐원주영진점');",108,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=108,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194190,1075,의료기기판매업소,CU원주구곡동보점,"강원특별자치도 원주시 남원로469번길 80, 구곡동보렉스9차아파트 상가동 101호 (명륜동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194190&sc1=10&si1=27&cpn=108&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 남원로469번길 80, 구곡동보렉스9차아파트 상가동 101호 (명륜동)','CU원주구곡동보점');",108,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=108,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194191,1076,의료기기판매업소,세븐일레븐 문막기숙사점,"강원특별자치도 원주시 문막읍 견훤로 815, 경동대학교 기숙사 B동 1층 예지헌호",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194191&sc1=10&si1=27&cpn=108&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 문막읍 견훤로 815, 경동대학교 기숙사 B동 1층 예지헌호','세븐일레븐 문막기숙사점');",108,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=108,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194192,1077,의료기기판매업소,드림아이,강원특별자치도 원주시 지정면 간현로 106,,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194192&sc1=10&si1=27&cpn=108&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 지정면 간현로 106','드림아이');",108,7,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=108,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194193,1078,의료기기판매업소,GS25 원주귀래점,"강원특별자치도 원주시 귀래면 운남길 20, 1층",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194193&sc1=10&si1=27&cpn=108&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 귀래면 운남길 20, 1층','GS25 원주귀래점');",108,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=108,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194194,1079,의료기기판매업소,트릴리언즈 홀딩스,"강원특별자치도 원주시 행구로 54, 102동 602호 (개운동, 원주힐스테이트아파트)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194194&sc1=10&si1=27&cpn=108&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 행구로 54, 102동 602호 (개운동, 원주힐스테이트아파트)','트릴리언즈 홀딩스');",108,9,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=108,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194195,1080,의료기기판매업소,GS25한라대,"강원특별자치도 원주시 흥업면 한라대길 12-2, 1층",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194195&sc1=10&si1=27&cpn=108&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 흥업면 한라대길 12-2, 1층','GS25한라대');",108,10,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=108,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194196,1081,의료기기판매업소,세븐일레븐 원주거장점,"강원특별자치도 원주시 판부면 남원로 221, 거장2차아파트 102호",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194196&sc1=10&si1=27&cpn=109&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 판부면 남원로 221, 거장2차아파트 102호','세븐일레븐 원주거장점');",109,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=109,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194197,1082,의료기기판매업소,세븐일레븐 원주장양점,"강원특별자치도 원주시 소초면 장막1길 1-4, 1층 (한성빌라)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194197&sc1=10&si1=27&cpn=109&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 소초면 장막1길 1-4, 1층 (한성빌라)','세븐일레븐 원주장양점');",109,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=109,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194198,1083,의료기기판매업소,주식회사 이로운메디칼,"강원특별자치도 원주시 무실본동길 4, 1층 (무실동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194198&sc1=10&si1=27&cpn=109&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 무실본동길 4, 1층 (무실동)','주식회사 이로운메디칼');",109,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=109,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194199,1084,의료기기판매업소,주식회사 제이코퍼레이션,강원특별자치도 원주시 번재길 165-15(봉산동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194199&sc1=10&si1=27&cpn=109&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 번재길 165-15(봉산동)','주식회사 제이코퍼레이션');",109,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=109,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194200,1085,의료기기판매업소,푸스케어원주점,"강원특별자치도 원주시 서원대로 410, 한솔프라자 2층 204호 (단구동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194200&sc1=10&si1=27&cpn=109&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 서원대로 410, 한솔프라자 2층 204호 (단구동)','푸스케어원주점');",109,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=109,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194201,1086,의료기기판매업소,다트 원주점,"강원특별자치도 원주시 양지로 16, 113호 (반곡동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194201&sc1=10&si1=27&cpn=109&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 양지로 16, 113호 (반곡동)','다트 원주점');",109,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=109,GET,2026-07-15T22:55:11+09:00
